frame,track_id,centroid_x_m,centroid_y_m,bottom_x_m,bottom_y_m,delta_x,delta_y,alt_cx_m,alt_cy_m,delta_alt_x,delta_alt_y
539,4,1.093,6.047,1.516,6.283,-0.009,-0.005,1.101,6.052,0.081,0.048
539,2,1.877,6.056,2.283,6.319,0.014,0.009,1.895,6.06,-0.021,-0.016
540,1,1.843,6.036,2.326,6.37,0.001,0.002,1.8,6.003,0.039,0.03
540,4,1.097,6.05,1.508,6.282,0.003,0.002,1.067,6.032,-0.034,-0.02
540,2,1.876,6.057,2.281,6.321,-0.001,0.001,1.93,6.089,0.035,0.028
541,1,1.83,6.027,2.323,6.364,-0.013,-0.009,1.791,5.995,-0.008,-0.007
541,4,1.092,6.046,1.516,6.283,-0.005,-0.004,1.071,6.034,0.004,0.002
541,2,1.854,6.044,2.287,6.297,-0.021,-0.013,1.915,6.077,-0.015,-0.012
542,1,1.833,6.029,2.328,6.367,0.003,0.002,1.789,5.994,-0.002,-0.001
542,4,1.094,6.049,1.508,6.282,0.002,0.003,1.057,6.026,-0.014,-0.008
542,2,1.858,6.046,2.285,6.299,0.003,0.002,1.909,6.073,-0.006,-0.004
543,1,1.836,6.03,2.318,6.37,0.003,0.001,1.772,5.983,-0.017,-0.011
543,4,1.09,6.046,1.51,6.279,-0.005,-0.003,1.067,6.033,0.01,0.006
543,2,1.851,6.041,2.287,6.297,-0.007,-0.005,1.913,6.077,0.004,0.004
544,1,1.837,6.031,2.336,6.374,0.001,0.001,1.798,5.999,0.026,0.016
544,4,1.088,6.045,1.508,6.282,-0.002,-0.001,1.012,6.0,-0.055,-0.033
544,2,1.86,6.046,2.294,6.298,0.009,0.004,1.93,6.083,0.016,0.005
545,1,1.847,6.037,2.33,6.373,0.011,0.006,1.787,5.991,-0.012,-0.008
545,4,1.101,6.052,1.508,6.282,0.014,0.007,1.054,6.025,0.042,0.025
545,2,1.88,6.057,2.306,6.301,0.02,0.012,1.932,6.082,0.002,-0.001
546,1,1.835,6.029,2.33,6.373,-0.013,-0.008,1.798,5.996,0.012,0.005
546,4,1.1,6.053,1.516,6.283,-0.001,0.0,1.063,6.031,0.009,0.006
546,2,1.857,6.045,2.272,6.314,-0.022,-0.013,1.921,6.085,-0.011,0.004
547,1,1.841,6.035,2.334,6.376,0.007,0.005,1.796,5.999,-0.002,0.003
547,4,1.095,6.048,1.508,6.282,-0.006,-0.004,1.06,6.029,-0.002,-0.002
547,2,1.865,6.05,2.29,6.302,0.008,0.005,1.922,6.08,0.0,-0.006
548,1,1.839,6.033,2.33,6.373,-0.003,-0.002,1.798,6.001,0.002,0.002
548,4,1.095,6.048,1.508,6.282,-0.0,0.0,1.072,6.036,0.012,0.007
548,2,1.86,6.047,2.281,6.295,-0.005,-0.002,1.92,6.08,-0.001,0.001
549,1,1.834,6.029,2.328,6.367,-0.004,-0.003,1.803,5.998,0.005,-0.004
549,4,1.095,6.046,1.516,6.283,0.0,-0.002,1.093,6.046,0.021,0.01
549,2,1.859,6.045,2.267,6.31,-0.001,-0.002,1.901,6.071,-0.019,-0.009
550,1,1.84,6.033,2.334,6.376,0.006,0.004,1.794,5.998,-0.009,0.001
550,4,1.1,6.052,1.51,6.279,0.005,0.005,1.113,6.059,0.021,0.013
550,2,1.864,6.048,2.27,6.316,0.005,0.003,1.916,6.078,0.014,0.007
551,1,1.843,6.034,2.33,6.373,0.003,0.001,1.783,5.99,-0.011,-0.008
551,4,1.096,6.047,1.51,6.279,-0.003,-0.005,1.076,6.036,-0.037,-0.023
551,2,1.859,6.046,2.274,6.312,-0.004,-0.003,1.913,6.076,-0.003,-0.002
552,1,1.837,6.027,2.328,6.367,-0.007,-0.008,1.774,5.979,-0.009,-0.012
552,4,1.102,6.046,1.514,6.286,0.006,-0.001,1.021,6.002,-0.055,-0.034
552,2,1.853,6.038,2.28,6.313,-0.006,-0.008,1.938,6.099,0.025,0.023
553,1,1.823,6.016,2.315,6.365,-0.014,-0.011,1.772,5.977,-0.002,-0.002
553,4,1.102,6.047,1.514,6.286,-0.0,0.001,0.99,5.981,-0.031,-0.021
554,1,1.818,6.013,2.319,6.361,-0.004,-0.002,1.783,5.986,0.011,0.009
554,4,1.104,6.049,1.488,6.272,0.002,0.002,1.067,6.03,0.077,0.049
554,2,1.828,6.02,2.278,6.308,-0.025,-0.018,1.932,6.089,-0.006,-0.01
555,1,1.818,6.013,2.313,6.36,0.0,0.0,1.766,5.973,-0.017,-0.013
555,4,1.114,6.051,1.518,6.281,0.01,0.002,1.024,6.0,-0.043,-0.031
555,2,1.826,6.021,2.236,6.294,-0.002,0.0,1.904,6.078,-0.028,-0.011
556,4,1.106,6.048,1.506,6.284,-0.007,-0.003,1.041,6.014,0.017,0.014
556,1,1.825,6.017,2.323,6.364,0.007,0.004,1.773,5.977,0.007,0.004
556,2,1.845,6.031,2.309,6.306,0.018,0.011,1.942,6.088,0.038,0.01
557,1,1.837,6.025,2.325,6.362,0.012,0.008,1.818,6.011,0.045,0.034
557,4,1.113,6.051,1.506,6.284,0.007,0.003,0.944,5.952,-0.098,-0.062
557,2,1.858,6.039,2.313,6.31,0.014,0.008,1.948,6.095,0.006,0.007
558,4,1.106,6.046,1.52,6.278,-0.008,-0.005,0.957,5.956,0.013,0.004
558,1,1.817,6.01,2.304,6.353,-0.02,-0.015,1.777,5.979,-0.042,-0.032
558,2,1.828,6.018,2.232,6.298,-0.03,-0.021,1.795,5.995,-0.153,-0.1
559,4,1.103,6.047,1.508,6.282,-0.002,0.001,0.982,5.974,0.025,0.018
559,1,1.805,5.999,2.304,6.353,-0.012,-0.011,1.75,5.955,-0.027,-0.024
559,2,1.817,6.011,2.23,6.293,-0.011,-0.007,1.785,5.987,-0.01,-0.008
560,4,1.109,6.05,1.508,6.282,0.006,0.003,1.123,6.063,0.141,0.088
560,1,1.812,6.005,2.28,6.338,0.007,0.006,1.806,5.999,0.056,0.043
560,2,1.808,6.004,2.225,6.289,-0.009,-0.007,1.786,5.986,0.001,-0.001
561,4,1.103,6.045,1.492,6.279,-0.006,-0.005,1.115,6.059,-0.008,-0.003
561,1,1.814,6.006,2.276,6.335,0.002,0.001,1.788,5.985,-0.018,-0.014
562,4,1.107,6.048,1.508,6.282,0.005,0.003,0.98,5.971,-0.135,-0.089
562,2,1.801,5.994,2.251,6.32,-0.006,-0.009,1.764,5.965,-0.022,-0.02
563,4,1.102,6.043,1.508,6.282,-0.005,-0.005,1.002,5.984,0.022,0.014
563,2,1.791,5.985,2.236,6.312,-0.01,-0.009,1.796,5.986,0.032,0.021
563,1,1.78,5.977,2.163,6.253,-0.034,-0.029,1.787,5.98,-0.0,-0.005
564,4,1.104,6.043,1.498,6.283,0.002,0.0,0.971,5.967,-0.031,-0.017
564,2,1.792,5.985,2.231,6.308,0.001,-0.0,1.775,5.969,-0.021,-0.018
564,1,1.789,5.982,2.147,6.262,0.009,0.005,1.779,5.977,-0.009,-0.003
565,4,1.105,6.044,1.52,6.289,0.001,0.001,1.009,5.988,0.037,0.021
565,2,1.799,5.985,2.251,6.32,0.007,0.0,1.786,5.975,0.011,0.006
566,4,1.093,6.035,1.526,6.282,-0.012,-0.009,0.994,5.975,-0.014,-0.014
566,2,1.801,5.982,2.225,6.307,0.002,-0.003,1.753,5.95,-0.033,-0.024
567,4,1.093,6.032,1.528,6.291,-0.0,-0.003,0.995,5.975,0.0,0.0
567,2,1.805,5.983,2.249,6.314,0.004,0.001,1.775,5.964,0.022,0.014
568,4,1.106,6.042,1.526,6.293,0.013,0.01,1.003,5.982,0.008,0.007
568,2,1.814,5.988,2.26,6.319,0.01,0.005,1.788,5.972,0.013,0.008
569,4,1.113,6.045,1.53,6.288,0.007,0.002,1.015,5.985,0.012,0.003
569,2,1.823,5.99,2.249,6.314,0.009,0.003,1.789,5.968,0.0,-0.004
570,4,1.107,6.039,1.52,6.289,-0.006,-0.006,1.007,5.98,-0.008,-0.005
570,1,1.815,5.981,2.253,6.31,0.026,-0.001,1.747,5.934,-0.032,-0.044
571,4,1.117,6.043,1.524,6.285,0.01,0.004,1.024,5.989,0.018,0.009
571,1,1.857,6.006,2.249,6.314,0.042,0.025,1.757,5.942,0.011,0.008
572,4,1.118,6.04,1.538,6.29,0.001,-0.003,1.019,5.983,-0.006,-0.006
572,1,1.86,6.008,2.262,6.317,0.003,0.001,1.762,5.938,0.004,-0.004
573,4,1.119,6.039,1.528,6.291,0.0,-0.001,0.998,5.974,-0.021,-0.009
573,2,1.827,5.985,2.262,6.317,0.004,-0.005,1.77,5.944,-0.018,-0.024
574,4,1.119,6.039,1.53,6.288,0.001,-0.0,0.964,5.948,-0.034,-0.026
574,2,1.826,5.978,2.248,6.306,-0.001,-0.007,1.754,5.929,-0.016,-0.015
574,3,1.898,5.756,2.073,6.207,-0.029,0.203,1.848,5.697,-0.158,0.065
575,4,1.123,6.042,1.548,6.3,0.004,0.003,1.02,5.982,0.056,0.033
575,1,1.896,6.026,2.429,6.39,0.036,0.018,1.977,6.088,0.216,0.151
576,4,1.135,6.048,1.55,6.298,0.012,0.006,0.97,5.949,-0.05,-0.033
576,1,1.948,6.059,2.451,6.397,0.052,0.033,1.992,6.094,0.015,0.006
577,4,1.151,6.059,1.569,6.296,0.016,0.012,1.117,6.039,0.147,0.09
577,1,1.938,6.047,2.453,6.395,-0.01,-0.012,1.866,5.99,-0.126,-0.104
578,4,1.169,6.066,1.571,6.293,0.019,0.007,1.138,6.047,0.021,0.008
578,1,1.951,6.047,2.471,6.405,0.013,-0.001,1.874,5.991,0.009,0.001
579,4,1.173,6.067,1.563,6.292,0.003,0.001,1.112,6.031,-0.026,-0.016
579,1,1.959,6.046,2.497,6.422,0.008,-0.001,1.884,5.991,0.01,0.001
580,1,2.01,6.075,2.51,6.43,0.051,0.029,2.002,6.072,0.117,0.08
580,4,1.157,6.055,1.563,6.292,-0.016,-0.012,1.12,6.035,0.008,0.004
581,3,1.952,6.031,2.493,6.426,0.054,0.275,1.831,5.941,-0.017,0.243
581,4,1.155,6.054,1.573,6.291,-0.002,-0.001,1.109,6.026,-0.011,-0.009
582,4,1.166,6.057,1.581,6.293,0.011,0.003,1.123,6.032,0.013,0.006
582,3,2.01,6.061,2.516,6.431,0.058,0.03,1.976,6.046,0.145,0.105
582,2,2.008,5.737,2.389,5.817,0.182,-0.241,2.041,5.668,0.287,-0.261
583,3,2.016,6.061,2.554,6.426,0.006,0.001,2.038,6.085,0.062,0.039
583,4,1.172,6.061,1.573,6.291,0.006,0.004,1.12,6.03,-0.002,-0.002
583,1,1.95,5.731,2.075,6.135,-0.06,-0.345,1.886,5.807,-0.115,-0.264
583,2,2.071,5.536,2.291,5.859,0.063,-0.201,2.053,5.56,0.012,-0.107
584,4,1.183,6.063,1.594,6.298,0.011,0.003,1.112,6.022,-0.008,-0.008
584,3,1.992,6.043,2.524,6.402,-0.024,-0.018,1.902,5.97,-0.136,-0.114
584,1,1.975,5.73,2.006,6.167,0.025,-0.001,1.968,5.756,0.082,-0.051
585,4,1.181,6.062,1.599,6.304,-0.002,-0.001,1.074,5.998,-0.039,-0.024
585,3,1.898,5.979,2.334,6.304,-0.094,-0.064,1.853,5.948,-0.049,-0.023
586,3,1.896,5.965,2.28,6.262,-0.002,-0.014,1.861,5.944,0.008,-0.004
586,4,1.196,6.07,1.604,6.308,0.015,0.008,1.126,6.031,0.052,0.032
586,1,1.984,5.72,2.092,6.213,0.009,-0.01,1.969,5.725,0.001,-0.031
587,4,1.188,6.062,1.591,6.302,-0.008,-0.008,1.112,6.021,-0.014,-0.01
587,3,1.855,5.927,2.203,6.216,-0.041,-0.038,1.817,5.906,-0.044,-0.037
587,1,2.071,5.751,2.402,5.912,0.087,0.031,1.997,5.783,0.028,0.058
588,4,1.185,6.056,1.599,6.304,-0.003,-0.006,1.115,6.019,0.003,-0.002
588,3,1.823,5.9,2.179,6.197,-0.033,-0.027,1.817,5.904,0.0,-0.003
588,1,1.981,5.688,2.028,6.13,-0.09,-0.063,1.855,5.771,-0.142,-0.012
589,4,1.181,6.051,1.606,6.305,-0.004,-0.004,1.057,5.978,-0.058,-0.042
589,3,1.863,5.926,2.244,6.241,0.04,0.026,1.845,5.923,0.028,0.019
589,1,1.986,5.701,2.116,6.194,0.004,0.013,1.86,5.782,0.005,0.011
589,2,2.148,5.517,2.402,5.738,0.078,-0.019,2.104,5.497,0.051,-0.063
590,4,1.186,6.05,1.612,6.309,0.005,-0.001,1.142,6.029,0.085,0.051
590,1,2.01,5.71,2.093,6.184,0.025,0.009,1.936,5.671,0.076,-0.111
590,3,1.861,5.918,2.244,6.233,-0.002,-0.008,1.827,5.9,-0.018,-0.023
591,4,1.199,6.057,1.631,6.307,0.013,0.006,1.163,6.036,0.021,0.008
591,3,1.863,5.915,2.234,6.226,0.001,-0.003,1.864,5.921,0.037,0.021
591,1,1.999,5.697,2.122,6.049,-0.011,-0.013,1.864,5.739,-0.072,0.068
592,4,1.191,6.052,1.624,6.306,-0.008,-0.005,1.155,6.035,-0.008,-0.001
593,4,1.206,6.058,1.62,6.311,0.015,0.007,1.156,6.035,0.001,-0.001
593,1,2.032,5.661,2.427,5.709,0.033,-0.036,1.983,5.659,0.119,-0.08
594,4,1.216,6.063,1.645,6.312,0.01,0.005,1.177,6.041,0.021,0.006
594,3,1.856,5.884,2.173,6.185,-0.007,-0.031,1.854,5.899,-0.01,-0.022
594,1,2.051,5.639,2.405,5.766,0.019,-0.022,1.987,5.667,0.005,0.008
595,4,1.214,6.06,1.65,6.306,-0.001,-0.003,1.183,6.041,0.006,0.001
595,1,2.084,5.608,2.46,5.723,0.033,-0.031,2.017,5.649,0.03,-0.018
595,3,1.861,5.871,2.144,6.162,0.005,-0.013,1.857,5.888,0.002,-0.011
596,4,1.233,6.069,1.656,6.32,0.018,0.008,1.122,6.003,-0.06,-0.038
596,1,2.075,5.65,2.494,5.683,-0.009,0.042,2.02,5.646,0.003,-0.003
596,3,1.857,5.86,2.165,6.08,-0.004,-0.011,1.842,5.85,-0.015,-0.038
597,4,1.234,6.067,1.647,6.321,0.002,-0.002,1.157,6.025,0.035,0.022
598,4,1.23,6.058,1.641,6.317,-0.004,-0.009,1.186,6.04,0.029,0.015
598,3,1.858,5.843,2.15,6.027,0.001,-0.017,1.81,5.803,-0.033,-0.047
599,4,1.243,6.066,1.686,6.325,0.013,0.008,1.178,6.026,-0.008,-0.014
599,1,1.88,5.85,2.157,6.028,-0.195,0.2,1.865,5.834,-0.155,0.188
600,4,1.237,6.059,1.673,6.32,-0.006,-0.007,1.079,5.96,-0.1,-0.066
600,1,1.902,5.857,2.188,6.013,0.022,0.007,1.919,5.867,0.053,0.032
600,3,2.132,5.694,2.566,5.693,0.274,-0.149,2.143,5.71,0.334,-0.093
601,4,1.257,6.069,1.69,6.331,0.02,0.01,1.179,6.024,0.101,0.065
601,1,1.931,5.871,2.268,6.018,0.029,0.014,1.937,5.854,0.019,-0.013
601,3,2.039,5.818,2.191,6.069,-0.093,0.124,2.03,5.814,-0.114,0.104
602,4,1.261,6.065,1.713,6.335,0.004,-0.004,1.208,6.037,0.029,0.013
602,1,1.959,5.878,2.381,6.096,0.028,0.007,1.977,5.875,0.04,0.021
602,2,2.392,5.554,2.553,5.837,0.243,0.038,2.349,5.555,0.245,0.058
602,3,2.002,5.9,2.666,6.325,-0.037,0.082,2.102,5.969,0.073,0.155
603,4,1.264,6.06,1.685,6.328,0.003,-0.005,1.099,5.964,-0.109,-0.073
603,1,1.96,5.875,2.361,6.074,0.001,-0.003,2.004,5.891,0.027,0.016
604,4,1.279,6.069,1.713,6.335,0.015,0.009,1.226,6.042,0.127,0.078
604,1,1.988,5.883,2.401,6.101,0.028,0.007,2.013,5.889,0.009,-0.002
605,4,1.277,6.06,1.7,6.33,-0.002,-0.009,1.093,5.95,-0.133,-0.092
605,1,2.012,5.891,2.544,6.237,0.024,0.008,2.053,5.922,0.041,0.033
606,4,1.281,6.063,1.72,6.326,0.004,0.002,1.14,5.969,0.047,0.019
606,1,1.984,5.864,2.59,6.266,-0.028,-0.027,2.075,5.932,0.021,0.01
607,4,1.294,6.067,1.724,6.332,0.013,0.004,1.106,5.953,-0.034,-0.016
607,1,1.951,5.829,2.287,5.997,-0.033,-0.035,2.007,5.853,-0.068,-0.079
607,3,2.094,5.929,2.671,6.356,0.092,0.03,2.186,6.022,0.084,0.053
607,2,2.225,5.634,2.641,5.687,-0.167,0.079,2.177,5.643,-0.172,0.087
608,4,1.314,6.075,1.737,6.327,0.02,0.008,1.262,6.049,0.156,0.096
608,2,1.968,5.832,2.313,6.015,-0.257,0.199,2.027,5.865,-0.15,0.222
609,4,1.324,6.079,1.735,6.329,0.01,0.004,1.23,6.025,-0.032,-0.024
609,1,1.977,5.828,2.335,5.979,0.026,-0.001,2.032,5.844,0.025,-0.008
609,3,1.996,5.839,2.38,6.015,-0.098,-0.091,2.036,5.841,-0.15,-0.181
610,4,1.319,6.072,1.748,6.334,-0.005,-0.007,1.135,5.958,-0.095,-0.067
610,1,2.132,5.927,2.617,6.305,0.155,0.099,2.101,5.921,0.069,0.077
611,4,1.322,6.071,1.744,6.328,0.004,-0.0,1.169,5.976,0.034,0.019
611,2,2.011,5.829,2.367,5.982,0.043,-0.003,2.064,5.849,0.037,-0.016
611,1,2.153,5.933,2.673,6.339,0.021,0.007,2.22,6.009,0.118,0.088
612,4,1.322,6.066,1.744,6.328,-0.001,-0.006,1.243,6.018,0.074,0.041
612,1,2.169,5.941,2.653,6.295,0.016,0.007,2.216,5.99,-0.004,-0.019
613,4,1.334,6.072,1.752,6.33,0.013,0.006,1.18,5.974,-0.063,-0.043
613,2,2.021,5.824,2.357,6.003,0.011,-0.005,2.071,5.852,0.007,0.003
614,4,1.34,6.072,1.759,6.331,0.005,0.0,1.272,6.034,0.092,0.059
614,1,2.295,6.008,2.686,6.354,0.125,0.067,2.255,6.008,0.039,0.019
615,4,1.36,6.084,1.79,6.345,0.021,0.012,1.272,6.032,0.0,-0.002
615,1,2.311,6.013,2.672,6.368,0.017,0.005,2.251,5.992,-0.004,-0.017
615,3,0.783,6.094,0.892,6.161,-1.214,0.255,0.733,6.068,-1.303,0.228
616,4,1.355,6.076,1.781,6.345,-0.006,-0.008,1.26,6.019,-0.012,-0.013
616,1,2.331,6.013,2.67,6.37,0.019,0.0,2.263,5.987,0.011,-0.005
616,3,0.776,6.089,0.886,6.154,-0.006,-0.004,0.738,6.07,0.005,0.002
616,2,0.804,6.1,0.919,6.169,-1.217,0.276,0.761,6.077,-1.31,0.224
617,4,1.368,6.079,1.788,6.347,0.013,0.003,1.288,6.035,0.028,0.016
617,1,2.342,6.01,2.689,6.33,0.011,-0.003,2.295,5.984,0.032,-0.003
617,2,0.78,6.089,0.92,6.166,-0.024,-0.011,0.736,6.065,-0.025,-0.012
617,3,0.788,6.093,0.901,6.163,0.011,0.004,0.736,6.067,-0.002,-0.003
618,4,1.385,6.085,1.814,6.346,0.017,0.006,1.287,6.023,-0.001,-0.011
618,1,2.359,6.024,2.665,6.376,0.018,0.014,2.292,5.995,-0.002,0.011
618,3,0.792,6.095,0.907,6.17,0.004,0.002,0.738,6.069,0.002,0.002
619,1,2.349,6.009,2.678,6.362,-0.01,-0.015,2.302,6.007,0.009,0.012
619,4,1.399,6.09,1.81,6.351,0.013,0.006,1.315,6.042,0.028,0.019
619,2,0.764,6.077,0.932,6.18,-0.016,-0.012,0.718,6.054,-0.018,-0.011
619,3,0.784,6.084,0.901,6.163,-0.008,-0.011,0.739,6.064,0.0,-0.005
620,1,2.368,6.016,2.674,6.366,0.019,0.007,2.323,6.018,0.021,0.011
620,4,1.397,6.083,1.819,6.35,-0.002,-0.007,1.303,6.027,-0.012,-0.015
620,2,0.804,6.098,0.948,6.189,0.039,0.021,0.755,6.074,0.037,0.02
620,3,0.794,6.094,0.892,6.161,0.01,0.009,0.76,6.08,0.022,0.016
620,5,0.854,6.127,0.948,6.189,0.0,0.0,0.821,6.112,0.0,0.0
621,4,1.416,6.088,1.832,6.355,0.019,0.005,1.351,6.056,0.048,0.028
621,1,2.382,6.016,2.676,6.364,0.014,0.0,2.353,6.031,0.03,0.013
621,5,0.789,6.09,0.978,6.206,-0.065,-0.037,0.708,6.047,-0.113,-0.065
622,4,1.405,6.072,1.851,6.351,-0.011,-0.016,1.242,5.97,-0.109,-0.086
622,1,2.323,5.945,2.66,6.267,-0.06,-0.071,2.283,5.923,-0.07,-0.108
623,4,1.395,6.064,1.855,6.346,-0.01,-0.009,1.384,6.063,0.142,0.093
623,1,2.234,5.843,2.564,6.017,-0.088,-0.101,2.261,5.852,-0.022,-0.071
623,3,0.797,6.095,0.955,6.193,0.004,0.001,0.729,6.06,-0.031,-0.02
624,4,1.438,6.084,1.851,6.351,0.042,0.021,1.249,5.967,-0.135,-0.096
624,1,2.284,5.876,2.564,6.184,0.05,0.033,2.275,5.892,0.015,0.04
624,3,0.803,6.098,0.949,6.186,0.006,0.003,0.744,6.067,0.014,0.007
625,4,1.457,6.089,1.899,6.372,0.019,0.004,1.284,5.982,0.035,0.015
625,1,2.267,5.84,2.586,6.184,-0.017,-0.036,2.309,5.904,0.033,0.012
626,4,1.467,6.092,1.891,6.353,0.01,0.004,1.36,6.027,0.076,0.045
626,1,2.28,5.829,2.574,6.181,0.013,-0.011,2.31,5.887,0.001,-0.017
627,1,2.323,5.844,2.62,6.187,0.043,0.015,2.34,5.896,0.029,0.009
627,4,1.472,6.09,1.889,6.355,0.005,-0.003,1.323,5.997,-0.037,-0.03
628,1,2.329,5.833,2.646,5.987,0.006,-0.011,2.365,5.852,0.025,-0.043
628,4,1.471,6.087,1.9,6.352,-0.001,-0.003,1.373,6.026,0.05,0.029
629,1,2.369,5.844,2.687,6.019,0.04,0.011,2.404,5.869,0.039,0.016
629,4,1.476,6.085,1.927,6.367,0.005,-0.002,1.347,6.003,-0.026,-0.023
630,1,2.382,5.829,2.714,6.015,0.013,-0.015,2.417,5.855,0.013,-0.014
630,4,1.485,6.086,1.945,6.366,0.009,0.001,1.423,6.046,0.076,0.044
631,1,2.413,5.83,2.791,6.022,0.031,0.001,2.46,5.859,0.043,0.004
631,4,1.5,6.092,1.964,6.372,0.015,0.006,1.411,6.033,-0.012,-0.014
631,3,0.818,6.091,1.007,6.194,0.015,-0.007,0.766,6.064,0.022,-0.003
632,4,1.491,6.08,1.957,6.37,-0.009,-0.012,1.406,6.026,-0.005,-0.007
632,1,2.445,5.842,2.787,6.05,0.033,0.012,2.477,5.863,0.017,0.004
632,5,0.792,6.077,1.001,6.187,0.003,-0.013,0.742,6.05,0.033,0.004
633,1,2.473,5.835,2.862,6.033,0.027,-0.006,2.518,5.862,0.041,-0.001
633,4,1.528,6.103,1.958,6.378,0.037,0.023,1.441,6.05,0.036,0.024
633,2,0.815,6.086,1.009,6.191,0.011,-0.012,0.769,6.062,0.014,-0.012
634,4,1.515,6.082,1.984,6.376,-0.013,-0.021,1.436,6.035,-0.006,-0.015
634,1,2.491,5.828,2.858,6.03,0.019,-0.007,2.535,5.849,0.018,-0.013
634,5,0.645,5.993,1.029,6.192,-0.147,-0.084,0.564,5.944,-0.178,-0.106
635,4,1.528,6.084,1.998,6.378,0.013,0.002,1.427,6.023,-0.008,-0.012
635,1,2.517,5.828,2.888,6.029,0.026,0.0,2.549,5.846,0.014,-0.003
635,5,0.618,5.977,1.029,6.192,-0.027,-0.016,0.547,5.937,-0.017,-0.007
636,1,2.525,5.821,2.875,6.02,0.008,-0.007,2.562,5.841,0.013,-0.006
636,4,1.533,6.08,1.996,6.38,0.005,-0.005,1.461,6.038,0.034,0.015
636,5,0.66,5.996,1.018,6.193,0.042,0.019,0.554,5.938,0.007,0.001
637,1,2.555,5.821,2.893,6.017,0.03,-0.0,2.595,5.846,0.033,0.005
637,4,1.529,6.073,2.01,6.383,-0.004,-0.006,1.495,6.057,0.035,0.018
637,5,0.693,6.015,1.036,6.197,0.034,0.019,0.558,5.938,0.004,0.0
638,1,2.59,5.823,2.934,6.034,0.035,0.003,2.624,5.847,0.029,0.001
638,4,1.564,6.091,2.012,6.381,0.035,0.018,1.491,6.051,-0.004,-0.006
638,5,0.675,6.002,1.031,6.19,-0.019,-0.013,0.608,5.965,0.05,0.027
639,1,2.618,5.824,2.933,6.051,0.028,0.0,2.647,5.842,0.023,-0.006
639,4,1.574,6.088,2.053,6.396,0.01,-0.003,1.498,6.044,0.007,-0.006
640,1,2.639,5.813,2.94,6.036,0.021,-0.01,2.649,5.83,0.002,-0.011
640,4,1.582,6.086,2.065,6.391,0.008,-0.002,1.55,6.075,0.052,0.031
641,1,2.685,5.825,2.957,6.077,0.046,0.011,2.689,5.848,0.041,0.017
641,4,1.597,6.094,2.072,6.392,0.015,0.008,1.535,6.057,-0.016,-0.019
642,1,2.708,5.82,2.962,6.065,0.023,-0.005,2.687,5.817,-0.003,-0.03
642,4,1.61,6.095,2.08,6.391,0.013,0.001,1.522,6.042,-0.013,-0.014
643,1,2.741,5.819,2.953,6.081,0.033,-0.001,2.718,5.821,0.031,0.003
643,4,1.621,6.095,2.112,6.39,0.011,-0.0,1.491,6.005,-0.031,-0.037
644,1,2.767,5.81,2.961,6.073,0.027,-0.009,2.738,5.806,0.02,-0.015
644,4,1.619,6.089,2.105,6.398,-0.002,-0.006,1.608,6.089,0.117,0.084
644,5,0.663,5.986,1.078,6.196,-0.011,-0.016,0.577,5.932,-0.031,-0.033
645,1,2.79,5.799,2.972,6.062,0.023,-0.011,2.759,5.788,0.02,-0.018
645,4,1.643,6.094,2.112,6.399,0.024,0.005,1.543,6.031,-0.065,-0.058
645,5,0.707,6.008,1.085,6.2,0.044,0.022,0.572,5.929,-0.005,-0.003
646,1,2.821,5.799,2.98,6.053,0.031,-0.0,2.814,5.824,0.055,0.036
646,4,1.675,6.11,2.147,6.411,0.032,0.016,1.544,6.023,0.001,-0.008
646,5,0.735,6.022,1.089,6.195,0.028,0.014,0.644,5.967,0.073,0.038
647,1,2.844,5.788,2.991,6.042,0.023,-0.011,2.835,5.818,0.022,-0.006
647,4,1.674,6.1,2.136,6.406,-0.001,-0.01,1.617,6.07,0.073,0.047
647,5,0.715,6.006,1.112,6.205,-0.02,-0.016,0.6,5.939,-0.044,-0.028
648,1,2.864,5.781,2.978,6.055,0.02,-0.006,2.834,5.791,-0.002,-0.026
648,4,1.685,6.097,2.149,6.409,0.011,-0.003,1.636,6.074,0.019,0.004
648,5,0.709,6.005,1.082,6.191,-0.006,-0.001,0.63,5.959,0.029,0.02
649,1,2.894,5.779,3.015,6.018,0.03,-0.002,2.878,5.787,0.045,-0.004
649,4,1.696,6.094,2.168,6.412,0.011,-0.003,1.644,6.072,0.009,-0.002
649,5,0.69,5.997,1.1,6.194,-0.019,-0.007,0.591,5.937,-0.039,-0.022
650,1,2.919,5.76,2.985,6.049,0.025,-0.019,2.907,5.8,0.029,0.013
650,4,1.71,6.093,2.2,6.418,0.014,-0.001,1.553,5.991,-0.091,-0.081
650,5,0.686,5.993,1.112,6.205,-0.005,-0.004,0.566,5.927,-0.025,-0.01
650,3,0.618,5.982,1.0,6.204,-0.2,-0.109,0.402,5.867,-0.364,-0.197
651,1,2.946,5.741,2.991,6.042,0.027,-0.019,2.909,5.763,0.002,-0.037
651,4,1.731,6.102,2.225,6.415,0.021,0.009,1.667,6.069,0.114,0.078
651,5,0.656,5.984,1.054,6.185,-0.029,-0.009,0.534,5.917,-0.032,-0.01
652,1,2.973,5.73,3.008,6.024,0.027,-0.011,2.936,5.762,0.028,-0.001
652,4,1.771,6.122,2.239,6.432,0.04,0.021,1.684,6.072,0.017,0.003
652,5,0.704,5.996,1.125,6.202,0.047,0.012,0.602,5.942,0.069,0.025
